#Archive/File	Name	Time	Size	Type
Archive	GSE132430_RAW.tar	06/12/2019 12:54:48	5176719360	TAR
File	GSM3863153_WTClone1_DMSO_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:42:25	143187359	BEDGRAPH
File	GSM3863154_WTClone1_E2_1hr_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:43:02	141664493	BEDGRAPH
File	GSM3863155_WTClone1_E2_8hrs_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:43:06	17058101	BEDGRAPH
File	GSM3863156_WTClone2_DMSO_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:44:05	224662530	BEDGRAPH
File	GSM3863157_WTClone2_E2_1hr_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:44:56	198664616	BEDGRAPH
File	GSM3863158_WTClone2_E2_8hrs_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:45:00	14533325	BEDGRAPH
File	GSM3863159_WTClone1_E2_10D_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:45:11	38546581	BEDGRAPH
File	GSM3863160_WTClone1_E2_15D_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:45:17	23715864	BEDGRAPH
File	GSM3863161_WTClone1_E2_20D_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:45:26	35348907	BEDGRAPH
File	GSM3863162_WTClone1_E2_25D_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:45:32	23556410	BEDGRAPH
File	GSM3863163_WTClone2_E2_10D_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:45:39	26442268	BEDGRAPH
File	GSM3863164_WTClone2_E2_15D_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:45:44	19488678	BEDGRAPH
File	GSM3863165_WTClone2_E2_20D_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:45:50	23755864	BEDGRAPH
File	GSM3863166_WTClone2_E2_25D_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:45:57	26064567	BEDGRAPH
File	GSM3863167_D538GClone1_DMSO_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:46:14	67288369	BEDGRAPH
File	GSM3863168_D538GClone1_E2_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:46:34	77903107	BEDGRAPH
File	GSM3863169_D538GClone2_DMSO_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:47:20	175528818	BEDGRAPH
File	GSM3863170_D538GClone2_E2_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:47:35	55125120	BEDGRAPH
File	GSM3863171_D538GClone3_DMSO_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:48:04	114334464	BEDGRAPH
File	GSM3863172_D538GClone3_E2_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:48:30	103666857	BEDGRAPH
File	GSM3863225_WTClone1_Rep1_E2_stringent_peaks.narrowPeak.gz	06/10/2019 07:53:49	228575	NARROWPEAK
File	GSM3863225_WTClone1_Rep1_E2_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:55:00	293455406	BEDGRAPH
File	GSM3863226_WTClone1_Rep1_DMSO_stringent_peaks.narrowPeak.gz	06/10/2019 07:55:00	1708	NARROWPEAK
File	GSM3863226_WTClone1_Rep1_DMSO_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:55:11	41433194	BEDGRAPH
File	GSM3863227_WTClone1_Rep2_E2_stringent_peaks.narrowPeak.gz	06/10/2019 07:55:11	929064	NARROWPEAK
File	GSM3863227_WTClone1_Rep2_E2_stringent_treat_pileup_sorted.bedgraph.gz	06/10/2019 07:55:39	116335479	BEDGRAPH
File	GSM3863228_WTClone1_Rep2_DMSO_stringent_peaks.narrowPeak.gz	06/10/2019 07:55:40	701570	NARROWPEAK
