#Archive/File	Name	Time	Size	Type
Archive	GSE81274_RAW.tar	06/26/2016 09:31:55	30788321280	TAR
File	GSM2148380_CLL_ATAC-seq_50_1-5-35290_ATAC27-8.bigWig	05/06/2016 12:28:17	200614869	BIGWIG
File	GSM2148380_CLL_ATAC-seq_50_1-5-35290_ATAC27-8_peaks.narrowPeak.gz	05/10/2016 11:31:55	786038	NARROWPEAK
File	GSM2148382_CLL_ATAC-seq_244_1-5-16241_ATAC30-2.bigWig	05/06/2016 11:06:15	170043152	BIGWIG
File	GSM2148382_CLL_ATAC-seq_244_1-5-16241_ATAC30-2_peaks.narrowPeak.gz	05/10/2016 11:31:56	1114927	NARROWPEAK
File	GSM2148384_CLL_ATAC-seq_244_1-5-33025_ATAC30-1.bigWig	05/06/2016 11:06:44	198168366	BIGWIG
File	GSM2148384_CLL_ATAC-seq_244_1-5-33025_ATAC30-1_peaks.narrowPeak.gz	05/10/2016 11:31:56	628033	NARROWPEAK
File	GSM2148386_CLL_ATAC-seq_552_1-5-12302_ATAC31-7.bigWig	05/06/2016 12:40:51	168625442	BIGWIG
File	GSM2148386_CLL_ATAC-seq_552_1-5-12302_ATAC31-7_peaks.narrowPeak.gz	05/10/2016 11:31:56	1266632	NARROWPEAK
File	GSM2148388_CLL_ATAC-seq_552_1-5-20486_ATAC31-6.bigWig	05/06/2016 12:41:05	163896050	BIGWIG
File	GSM2148388_CLL_ATAC-seq_552_1-5-20486_ATAC31-6_peaks.narrowPeak.gz	05/10/2016 11:31:56	1137930	NARROWPEAK
File	GSM2148390_CLL_ATAC-seq_653_1-5-45881_ATAC30-4.bigWig	05/06/2016 12:43:33	184287993	BIGWIG
File	GSM2148390_CLL_ATAC-seq_653_1-5-45881_ATAC30-4_peaks.narrowPeak.gz	05/10/2016 11:31:57	1121864	NARROWPEAK
File	GSM2148392_CLL_ATAC-seq_653_1-5-6768_ATAC30-5.bigWig	05/06/2016 12:43:41	182140830	BIGWIG
File	GSM2148392_CLL_ATAC-seq_653_1-5-6768_ATAC30-5_peaks.narrowPeak.gz	05/10/2016 11:31:57	1244867	NARROWPEAK
File	GSM2148393_CLL_ATAC-seq_680_1-5-10787_ATAC30-8.bigWig	05/06/2016 12:45:24	173393208	BIGWIG
File	GSM2148393_CLL_ATAC-seq_680_1-5-10787_ATAC30-8_peaks.narrowPeak.gz	05/10/2016 11:31:57	1051341	NARROWPEAK
File	GSM2148395_CLL_ATAC-seq_680_1-5-33943_ATAC30-7.bigWig	05/06/2016 12:45:38	186428799	BIGWIG
File	GSM2148395_CLL_ATAC-seq_680_1-5-33943_ATAC30-7_peaks.narrowPeak.gz	05/10/2016 11:31:58	752358	NARROWPEAK
File	GSM2148397_CLL_ATAC-seq_981_1-5-11335_ATAC31-8.bigWig	05/06/2016 12:47:37	199614106	BIGWIG
File	GSM2148397_CLL_ATAC-seq_981_1-5-11335_ATAC31-8_peaks.narrowPeak.gz	05/10/2016 11:31:58	1169477	NARROWPEAK
File	GSM2148399_CLL_ATAC-seq_981_1-5-42480_ATAC16-6.bigWig	05/06/2016 12:48:35	270815988	BIGWIG
File	GSM2148399_CLL_ATAC-seq_981_1-5-42480_ATAC16-6_peaks.narrowPeak.gz	05/10/2016 11:31:58	705769	NARROWPEAK
File	GSM2148401_CLL_ATAC-seq_1125_1-5-33070_ATAC30-15.bigWig	05/06/2016 10:58:51	190521759	BIGWIG
File	GSM2148401_CLL_ATAC-seq_1125_1-5-33070_ATAC30-15_peaks.narrowPeak.gz	05/10/2016 11:31:58	562698	NARROWPEAK
File	GSM2148403_CLL_ATAC-seq_1125_1-5-7260_ATAC30-16.bigWig	05/06/2016 10:59:29	228656258	BIGWIG
File	GSM2148403_CLL_ATAC-seq_1125_1-5-7260_ATAC30-16_peaks.narrowPeak.gz	05/10/2016 11:31:58	1024396	NARROWPEAK
File	GSM2148405_CLL_ATAC-seq_1303_1-5-35065_ATAC27-4.bigWig	05/06/2016 11:02:11	322063360	BIGWIG
File	GSM2148405_CLL_ATAC-seq_1303_1-5-35065_ATAC27-4_peaks.narrowPeak.gz	05/10/2016 11:31:59	736012	NARROWPEAK
File	GSM2148407_CLL_ATAC-seq_1781_1-5-1614_ATAC29-27.bigWig	05/06/2016 11:02:12	254555666	BIGWIG
File	GSM2148407_CLL_ATAC-seq_1781_1-5-1614_ATAC29-27_peaks.narrowPeak.gz	05/10/2016 11:31:59	1086875	NARROWPEAK
File	GSM2148409_CLL_ATAC-seq_2132_1-5-20842_ATAC31-10.bigWig	05/06/2016 11:03:56	155816955	BIGWIG
File	GSM2148409_CLL_ATAC-seq_2132_1-5-20842_ATAC31-10_peaks.narrowPeak.gz	05/10/2016 11:31:59	1195607	NARROWPEAK
File	GSM2148411_CLL_ATAC-seq_2132_1-5-29612_ATAC31-9.bigWig	05/06/2016 11:04:30	179588574	BIGWIG
File	GSM2148411_CLL_ATAC-seq_2132_1-5-29612_ATAC31-9_peaks.narrowPeak.gz	05/10/2016 11:32:00	1038448	NARROWPEAK
File	GSM2148413_CLL_ATAC-seq_2459_1-5-34053_ATAC29-10.bigWig	05/06/2016 11:09:40	239973791	BIGWIG
File	GSM2148413_CLL_ATAC-seq_2459_1-5-34053_ATAC29-10_peaks.narrowPeak.gz	05/10/2016 11:32:00	684507	NARROWPEAK
File	GSM2148415_CLL_ATAC-seq_2459_1-5-6988_ATAC29-11.bigWig	05/06/2016 11:09:59	241659554	BIGWIG
File	GSM2148415_CLL_ATAC-seq_2459_1-5-6988_ATAC29-11_peaks.narrowPeak.gz	05/10/2016 11:32:00	1275893	NARROWPEAK
File	GSM2148418_CLL_ATAC-seq_2483_1-5-39392_ATAC29-24.bigWig	05/06/2016 11:13:39	271251663	BIGWIG
File	GSM2148418_CLL_ATAC-seq_2483_1-5-39392_ATAC29-24_peaks.narrowPeak.gz	05/10/2016 11:32:01	861472	NARROWPEAK
File	GSM2148420_CLL_ATAC-seq_2613_1-5-2683_ATAC31-12.bigWig	05/06/2016 11:12:19	177706273	BIGWIG
File	GSM2148420_CLL_ATAC-seq_2613_1-5-2683_ATAC31-12_peaks.narrowPeak.gz	05/10/2016 11:32:01	1102933	NARROWPEAK
File	GSM2148422_CLL_ATAC-seq_2613_1-5-6916_ATAC31-11.bigWig	05/06/2016 11:14:38	175111467	BIGWIG
File	GSM2148422_CLL_ATAC-seq_2613_1-5-6916_ATAC31-11_peaks.narrowPeak.gz	05/10/2016 11:32:01	1052701	NARROWPEAK
File	GSM2148423_CLL_ATAC-seq_2886_1-5-34218_ATAC29-16.bigWig	05/06/2016 11:15:45	184081150	BIGWIG
File	GSM2148423_CLL_ATAC-seq_2886_1-5-34218_ATAC29-16_peaks.narrowPeak.gz	05/10/2016 11:32:02	871756	NARROWPEAK
File	GSM2148425_CLL_ATAC-seq_2886_1-5-46979_ATAC29-17.bigWig	05/06/2016 11:17:04	228816292	BIGWIG
File	GSM2148425_CLL_ATAC-seq_2886_1-5-46979_ATAC29-17_peaks.narrowPeak.gz	05/10/2016 11:32:02	532216	NARROWPEAK
File	GSM2148427_CLL_ATAC-seq_2938_1-5-12095_ATAC30-19.bigWig	05/06/2016 11:17:20	153538079	BIGWIG
File	GSM2148427_CLL_ATAC-seq_2938_1-5-12095_ATAC30-19_peaks.narrowPeak.gz	05/10/2016 11:32:02	1008655	NARROWPEAK
File	GSM2148429_CLL_ATAC-seq_2938_1-5-20335_ATAC30-18.bigWig	05/06/2016 11:19:20	192833505	BIGWIG
File	GSM2148429_CLL_ATAC-seq_2938_1-5-20335_ATAC30-18_peaks.narrowPeak.gz	05/10/2016 11:32:03	1200777	NARROWPEAK
File	GSM2148431_CLL_ATAC-seq_2938_1-5-21490_ATAC30-20.bigWig	05/06/2016 11:18:52	148343237	BIGWIG
File	GSM2148431_CLL_ATAC-seq_2938_1-5-21490_ATAC30-20_peaks.narrowPeak.gz	05/10/2016 11:32:03	843569	NARROWPEAK
File	GSM2148433_CLL_ATAC-seq_2938_1-5-46799_ATAC30-17.bigWig	05/06/2016 11:20:51	163284595	BIGWIG
File	GSM2148433_CLL_ATAC-seq_2938_1-5-46799_ATAC30-17_peaks.narrowPeak.gz	05/10/2016 11:32:03	1053433	NARROWPEAK
File	GSM2148435_CLL_ATAC-seq_2938_1-5-56744_ATAC32-3.bigWig	05/06/2016 11:21:26	200427630	BIGWIG
File	GSM2148435_CLL_ATAC-seq_2938_1-5-56744_ATAC32-3_peaks.narrowPeak.gz	05/10/2016 11:32:04	1214505	NARROWPEAK
File	GSM2148437_CLL_ATAC-seq_2977_1-5-54424_ATAC32-1.bigWig	05/06/2016 11:23:36	253928212	BIGWIG
File	GSM2148437_CLL_ATAC-seq_2977_1-5-54424_ATAC32-1_peaks.narrowPeak.gz	05/10/2016 11:32:04	905735	NARROWPEAK
File	GSM2148439_CLL_ATAC-seq_2977_1-5-7923_ATAC30-12.bigWig	05/06/2016 11:23:39	214281845	BIGWIG
File	GSM2148439_CLL_ATAC-seq_2977_1-5-7923_ATAC30-12_peaks.narrowPeak.gz	05/10/2016 11:32:05	1051642	NARROWPEAK
File	GSM2148441_CLL_ATAC-seq_3069_1-5-27496_ATAC27-6.bigWig	05/06/2016 11:26:27	260387455	BIGWIG
File	GSM2148441_CLL_ATAC-seq_3069_1-5-27496_ATAC27-6_peaks.narrowPeak.gz	05/10/2016 11:32:05	985122	NARROWPEAK
File	GSM2148443_CLL_ATAC-seq_3069_1-5-6294_ATAC31-13.bigWig	05/06/2016 11:26:05	244332319	BIGWIG
File	GSM2148443_CLL_ATAC-seq_3069_1-5-6294_ATAC31-13_peaks.narrowPeak.gz	05/10/2016 11:32:05	1291221	NARROWPEAK
File	GSM2148445_CLL_ATAC-seq_3142_1-5-55865_ATAC29-4.bigWig	05/06/2016 11:28:11	206482538	BIGWIG
File	GSM2148445_CLL_ATAC-seq_3142_1-5-55865_ATAC29-4_peaks.narrowPeak.gz	05/10/2016 11:32:05	1186079	NARROWPEAK
File	GSM2148447_CLL_ATAC-seq_3156_1-5-20444_ATAC30-3.bigWig	05/06/2016 11:28:38	218778044	BIGWIG
File	GSM2148447_CLL_ATAC-seq_3156_1-5-20444_ATAC30-3_peaks.narrowPeak.gz	05/10/2016 11:32:06	1405953	NARROWPEAK
File	GSM2148449_CLL_ATAC-seq_3156_1-5-27542_ATAC31-2.bigWig	05/06/2016 11:31:33	296622941	BIGWIG
File	GSM2148449_CLL_ATAC-seq_3156_1-5-27542_ATAC31-2_peaks.narrowPeak.gz	05/10/2016 11:32:06	1231438	NARROWPEAK
File	GSM2148451_CLL_ATAC-seq_3215_1-5-30597_ATAC29-12.bigWig	05/06/2016 11:30:37	192312795	BIGWIG
File	GSM2148451_CLL_ATAC-seq_3215_1-5-30597_ATAC29-12_peaks.narrowPeak.gz	05/10/2016 11:32:06	1065635	NARROWPEAK
File	GSM2148453_CLL_ATAC-seq_3215_1-5-34760_ATAC29-14.bigWig	05/06/2016 11:32:40	193700342	BIGWIG
File	GSM2148453_CLL_ATAC-seq_3215_1-5-34760_ATAC29-14_peaks.narrowPeak.gz	05/10/2016 11:32:07	861398	NARROWPEAK
File	GSM2148455_CLL_ATAC-seq_3215_1-5-48685_ATAC29-15.bigWig	05/06/2016 11:34:36	283119046	BIGWIG
File	GSM2148455_CLL_ATAC-seq_3215_1-5-48685_ATAC29-15_peaks.narrowPeak.gz	05/10/2016 11:32:07	544972	NARROWPEAK
File	GSM2148457_CLL_ATAC-seq_3215_1-5-6223_ATAC29-13.bigWig	05/06/2016 11:34:35	167312361	BIGWIG
File	GSM2148457_CLL_ATAC-seq_3215_1-5-6223_ATAC29-13_peaks.narrowPeak.gz	05/10/2016 11:32:07	1125018	NARROWPEAK
File	GSM2148458_CLL_ATAC-seq_3240_1-5-47651_ATAC29-2.bigWig	05/06/2016 11:37:35	279730619	BIGWIG
File	GSM2148458_CLL_ATAC-seq_3240_1-5-47651_ATAC29-2_peaks.narrowPeak.gz	05/10/2016 11:32:08	1630879	NARROWPEAK
File	GSM2148460_CLL_ATAC-seq_3263_1-5-21872_ATAC30-10.bigWig	05/06/2016 11:36:48	183416332	BIGWIG
File	GSM2148460_CLL_ATAC-seq_3263_1-5-21872_ATAC30-10_peaks.narrowPeak.gz	05/10/2016 11:32:08	1024477	NARROWPEAK
File	GSM2148462_CLL_ATAC-seq_3263_1-5-34818_ATAC30-11.bigWig	05/06/2016 11:39:21	236872610	BIGWIG
File	GSM2148462_CLL_ATAC-seq_3263_1-5-34818_ATAC30-11_peaks.narrowPeak.gz	05/10/2016 11:32:08	1138264	NARROWPEAK
File	GSM2148464_CLL_ATAC-seq_3386_1-5-37411_ATAC31-5.bigWig	05/06/2016 11:39:54	210149986	BIGWIG
File	GSM2148464_CLL_ATAC-seq_3386_1-5-37411_ATAC31-5_peaks.narrowPeak.gz	05/10/2016 11:32:09	1214553	NARROWPEAK
File	GSM2148466_CLL_ATAC-seq_3439_1-5-24904_ATAC29-18.bigWig	05/06/2016 11:41:09	173425849	BIGWIG
File	GSM2148466_CLL_ATAC-seq_3439_1-5-24904_ATAC29-18_peaks.narrowPeak.gz	05/10/2016 11:32:09	1087006	NARROWPEAK
File	GSM2148468_CLL_ATAC-seq_3439_1-5-31907_ATAC29-3.bigWig	05/06/2016 11:43:03	290450682	BIGWIG
File	GSM2148468_CLL_ATAC-seq_3439_1-5-31907_ATAC29-3_peaks.narrowPeak.gz	05/10/2016 11:32:09	1062411	NARROWPEAK
File	GSM2148470_CLL_ATAC-seq_3439_1-5-6735_ATAC29-19.bigWig	05/06/2016 11:43:35	227074675	BIGWIG
File	GSM2148470_CLL_ATAC-seq_3439_1-5-6735_ATAC29-19_peaks.narrowPeak.gz	05/10/2016 11:32:09	1377906	NARROWPEAK
File	GSM2148472_CLL_ATAC-seq_3492_1-5-13203_ATAC29-20.bigWig	05/06/2016 11:45:44	243579301	BIGWIG
File	GSM2148472_CLL_ATAC-seq_3492_1-5-13203_ATAC29-20_peaks.narrowPeak.gz	05/10/2016 11:32:10	1151262	NARROWPEAK
File	GSM2148474_CLL_ATAC-seq_3492_1-5-30784_ATAC32-14.bigWig	05/06/2016 11:45:29	192750486	BIGWIG
File	GSM2148474_CLL_ATAC-seq_3492_1-5-30784_ATAC32-14_peaks.narrowPeak.gz	05/10/2016 11:32:10	1179151	NARROWPEAK
File	GSM2148476_CLL_ATAC-seq_3756_1-5-33669_ATAC32-9.bigWig	05/06/2016 11:48:01	245325689	BIGWIG
File	GSM2148476_CLL_ATAC-seq_3756_1-5-33669_ATAC32-9_peaks.narrowPeak.gz	05/10/2016 11:32:10	791625	NARROWPEAK
